danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity
0.708,0.153,1,-14.594,1,0.0489,0.892,8.67e-06,0.112,0.45,110.951,audio_features,3Dtg7OR2EYGI5zZuuRpFKT,spotify:track:3Dtg7OR2EYGI5zZuuRpFKT,https://api.spotify.com/v1/tracks/3Dtg7OR2EYGI5zZuuRpFKT,https://api.spotify.com/v1/audio-analysis/3Dtg7OR2EYGI5zZuuRpFKT,216253,4,51
0.598,0.434,6,-11.369,1,0.0576,0.804,0.0256,0.111,0.433,156.037,audio_features,2MgfxFG6RBfW4ivhwFtYoi,spotify:track:2MgfxFG6RBfW4ivhwFtYoi,https://api.spotify.com/v1/tracks/2MgfxFG6RBfW4ivhwFtYoi,https://api.spotify.com/v1/audio-analysis/2MgfxFG6RBfW4ivhwFtYoi,192667,4,49
0.592,0.438,0,-15.099,1,0.0303,0.829,0.126,0.113,0.282,107.967,audio_features,1zhUjkAPnvPvkKpwHB5qWT,spotify:track:1zhUjkAPnvPvkKpwHB5qWT,https://api.spotify.com/v1/tracks/1zhUjkAPnvPvkKpwHB5qWT,https://api.spotify.com/v1/audio-analysis/1zhUjkAPnvPvkKpwHB5qWT,225667,4,48
0.45,0.324,2,-11.234,1,0.037,0.71,0.000679,0.176,0.354,179.133,audio_features,1Bx9I2NyzUpTfmpAQ4BSsR,spotify:track:1Bx9I2NyzUpTfmpAQ4BSsR,https://api.spotify.com/v1/tracks/1Bx9I2NyzUpTfmpAQ4BSsR,https://api.spotify.com/v1/audio-analysis/1Bx9I2NyzUpTfmpAQ4BSsR,212027,4,48
0.607,0.198,2,-14.271,1,0.038,0.963,0.00425,0.107,0.381,76.702,audio_features,5RSQUFoAIg75ZQKP5zyT8i,spotify:track:5RSQUFoAIg75ZQKP5zyT8i,https://api.spotify.com/v1/tracks/5RSQUFoAIg75ZQKP5zyT8i,https://api.spotify.com/v1/audio-analysis/5RSQUFoAIg75ZQKP5zyT8i,164722,4,48
0.471,0.273,1,-10.072,1,0.0324,0.845,0.0,0.12,0.188,138.683,audio_features,2Sqv9Ne6ibOZsKxY7o0t6t,spotify:track:2Sqv9Ne6ibOZsKxY7o0t6t,https://api.spotify.com/v1/tracks/2Sqv9Ne6ibOZsKxY7o0t6t,https://api.spotify.com/v1/audio-analysis/2Sqv9Ne6ibOZsKxY7o0t6t,307173,4,48
0.377,0.267,2,-13.29,1,0.0354,0.941,0.000155,0.0881,0.345,152.207,audio_features,2YVK7RkwslK62gTCWboDPM,spotify:track:2YVK7RkwslK62gTCWboDPM,https://api.spotify.com/v1/tracks/2YVK7RkwslK62gTCWboDPM,https://api.spotify.com/v1/audio-analysis/2YVK7RkwslK62gTCWboDPM,211805,4,47
0.715,0.302,1,-13.833,0,0.0382,0.887,0.0172,0.102,0.376,123.941,audio_features,5NEitA75GDKDOET1k83LQw,spotify:track:5NEitA75GDKDOET1k83LQw,https://api.spotify.com/v1/tracks/5NEitA75GDKDOET1k83LQw,https://api.spotify.com/v1/audio-analysis/5NEitA75GDKDOET1k83LQw,264000,4,47
0.584,0.273,9,-12.806,1,0.0357,0.853,0.000109,0.102,0.47,149.757,audio_features,4Ffh52csT3bI7hVoih1vo1,spotify:track:4Ffh52csT3bI7hVoih1vo1,https://api.spotify.com/v1/tracks/4Ffh52csT3bI7hVoih1vo1,https://api.spotify.com/v1/audio-analysis/4Ffh52csT3bI7hVoih1vo1,180240,4,47
0.504,0.235,5,-16.55,1,0.0271,0.828,0.00719,0.127,0.231,139.833,audio_features,2nYnAcwmnOe4zr4WVmIefC,spotify:track:2nYnAcwmnOe4zr4WVmIefC,https://api.spotify.com/v1/tracks/2nYnAcwmnOe4zr4WVmIefC,https://api.spotify.com/v1/audio-analysis/2nYnAcwmnOe4zr4WVmIefC,234799,4,47
0.336,0.647,6,-7.718,1,0.039,0.142,0.00616,0.826,0.207,94.948,audio_features,7exdcu9SmgcrZ7hW9ZdcYo,spotify:track:7exdcu9SmgcrZ7hW9ZdcYo,https://api.spotify.com/v1/tracks/7exdcu9SmgcrZ7hW9ZdcYo,https://api.spotify.com/v1/audio-analysis/7exdcu9SmgcrZ7hW9ZdcYo,304227,4,47
0.372,0.444,5,-9.036,1,0.0295,0.82,7.28e-05,0.141,0.357,162.3,audio_features,2n0UqC7DiRhelPWPkhviUH,spotify:track:2n0UqC7DiRhelPWPkhviUH,https://api.spotify.com/v1/tracks/2n0UqC7DiRhelPWPkhviUH,https://api.spotify.com/v1/audio-analysis/2n0UqC7DiRhelPWPkhviUH,241240,4,46
0.602,0.359,6,-7.893,1,0.0244,0.902,0.0263,0.0946,0.44,90.458,audio_features,2HLd7alxKkXHU2KmbGUUVm,spotify:track:2HLd7alxKkXHU2KmbGUUVm,https://api.spotify.com/v1/tracks/2HLd7alxKkXHU2KmbGUUVm,https://api.spotify.com/v1/audio-analysis/2HLd7alxKkXHU2KmbGUUVm,150522,4,46
0.403,0.327,0,-10.026,1,0.0333,0.825,9.56e-06,0.116,0.204,80.449,audio_features,3NoxYXXEK5bdur7QXUkNfb,spotify:track:3NoxYXXEK5bdur7QXUkNfb,https://api.spotify.com/v1/tracks/3NoxYXXEK5bdur7QXUkNfb,https://api.spotify.com/v1/audio-analysis/3NoxYXXEK5bdur7QXUkNfb,207616,4,46
0.76,0.297,0,-12.958,1,0.0332,0.811,1.84e-06,0.119,0.193,101.954,audio_features,2Nm0IGkliIwWjSBINf3KjG,spotify:track:2Nm0IGkliIwWjSBINf3KjG,https://api.spotify.com/v1/tracks/2Nm0IGkliIwWjSBINf3KjG,https://api.spotify.com/v1/audio-analysis/2Nm0IGkliIwWjSBINf3KjG,250429,4,46
0.643,0.105,7,-18.613,1,0.0328,0.935,0.00849,0.109,0.231,122.085,audio_features,2OiTeK0Cjs1zGu6ZiA4yC2,spotify:track:2OiTeK0Cjs1zGu6ZiA4yC2,https://api.spotify.com/v1/tracks/2OiTeK0Cjs1zGu6ZiA4yC2,https://api.spotify.com/v1/audio-analysis/2OiTeK0Cjs1zGu6ZiA4yC2,212547,3,46
0.379,0.194,9,-12.644,1,0.0438,0.901,1.19e-05,0.139,0.436,170.097,audio_features,2eIYmspGt58UeXPNUsp1oW,spotify:track:2eIYmspGt58UeXPNUsp1oW,https://api.spotify.com/v1/tracks/2eIYmspGt58UeXPNUsp1oW,https://api.spotify.com/v1/audio-analysis/2eIYmspGt58UeXPNUsp1oW,195851,4,45
0.586,0.102,2,-13.591,1,0.0395,0.936,0.0,0.11,0.278,136.184,audio_features,4k5R36pR5HA3SHlabSQX56,spotify:track:4k5R36pR5HA3SHlabSQX56,https://api.spotify.com/v1/tracks/4k5R36pR5HA3SHlabSQX56,https://api.spotify.com/v1/audio-analysis/4k5R36pR5HA3SHlabSQX56,205800,4,45
0.375,0.261,9,-11.312,1,0.0288,0.539,0.0178,0.116,0.139,132.094,audio_features,7oOsCpcgcLXKkkIPQzQ6cX,spotify:track:7oOsCpcgcLXKkkIPQzQ6cX,https://api.spotify.com/v1/tracks/7oOsCpcgcLXKkkIPQzQ6cX,https://api.spotify.com/v1/audio-analysis/7oOsCpcgcLXKkkIPQzQ6cX,217360,4,45
0.66,0.254,2,-13.494,0,0.0318,0.917,0.489,0.131,0.46,119.897,audio_features,1xkFLx2HwziUgjXrC0Jhw6,spotify:track:1xkFLx2HwziUgjXrC0Jhw6,https://api.spotify.com/v1/tracks/1xkFLx2HwziUgjXrC0Jhw6,https://api.spotify.com/v1/audio-analysis/1xkFLx2HwziUgjXrC0Jhw6,195840,4,45
0.675,0.0841,3,-17.387,1,0.0363,0.922,9.4e-06,0.11,0.212,114.064,audio_features,0swFW9sHhCVS892gh8ec2L,spotify:track:0swFW9sHhCVS892gh8ec2L,https://api.spotify.com/v1/tracks/0swFW9sHhCVS892gh8ec2L,https://api.spotify.com/v1/audio-analysis/0swFW9sHhCVS892gh8ec2L,183457,3,45
0.603,0.443,0,-7.73,1,0.0288,0.533,2.24e-06,0.097,0.421,134.891,audio_features,00xsWxrnp7wT3kI5AZqQIU,spotify:track:00xsWxrnp7wT3kI5AZqQIU,https://api.spotify.com/v1/tracks/00xsWxrnp7wT3kI5AZqQIU,https://api.spotify.com/v1/audio-analysis/00xsWxrnp7wT3kI5AZqQIU,246227,4,45
0.489,0.513,0,-10.866,1,0.0305,0.241,0.000862,0.111,0.469,87.864,audio_features,6SjG7HZ8R5jnz6HOdxIFS0,spotify:track:6SjG7HZ8R5jnz6HOdxIFS0,https://api.spotify.com/v1/tracks/6SjG7HZ8R5jnz6HOdxIFS0,https://api.spotify.com/v1/audio-analysis/6SjG7HZ8R5jnz6HOdxIFS0,213360,4,44
0.5,0.396,11,-8.615,0,0.0272,0.292,0.00581,0.0956,0.351,78.189,audio_features,5doM1qJXf7JN6kyGjRDlTq,spotify:track:5doM1qJXf7JN6kyGjRDlTq,https://api.spotify.com/v1/tracks/5doM1qJXf7JN6kyGjRDlTq,https://api.spotify.com/v1/audio-analysis/5doM1qJXf7JN6kyGjRDlTq,195827,4,43
0.467,0.22,3,-12.636,1,0.0327,0.821,0.00613,0.11,0.332,119.188,audio_features,6C7oqaJSqSG84MScfmW310,spotify:track:6C7oqaJSqSG84MScfmW310,https://api.spotify.com/v1/tracks/6C7oqaJSqSG84MScfmW310,https://api.spotify.com/v1/audio-analysis/6C7oqaJSqSG84MScfmW310,179827,4,43
0.362,0.192,10,-14.068,1,0.0499,0.917,7.07e-06,0.0899,0.22,77.32,audio_features,5vnEI7lOTPqulXqBuV7o3w,spotify:track:5vnEI7lOTPqulXqBuV7o3w,https://api.spotify.com/v1/tracks/5vnEI7lOTPqulXqBuV7o3w,https://api.spotify.com/v1/audio-analysis/5vnEI7lOTPqulXqBuV7o3w,212634,4,42
0.467,0.329,2,-11.429,1,0.0295,0.662,0.0445,0.096,0.362,108.777,audio_features,3ftFR3uG7hCJJ7kQOlSAlg,spotify:track:3ftFR3uG7hCJJ7kQOlSAlg,https://api.spotify.com/v1/tracks/3ftFR3uG7hCJJ7kQOlSAlg,https://api.spotify.com/v1/audio-analysis/3ftFR3uG7hCJJ7kQOlSAlg,206013,4,42
0.505,0.341,9,-13.863,1,0.0338,0.728,6.96e-05,0.122,0.0593,95.419,audio_features,6qe4MSI8cWbBqo2YBNmUic,spotify:track:6qe4MSI8cWbBqo2YBNmUic,https://api.spotify.com/v1/tracks/6qe4MSI8cWbBqo2YBNmUic,https://api.spotify.com/v1/audio-analysis/6qe4MSI8cWbBqo2YBNmUic,184787,4,42
0.587,0.474,9,-9.501,1,0.0359,0.54,0.000106,0.375,0.361,147.901,audio_features,6kUQwpX1ogl5inar6fE3bx,spotify:track:6kUQwpX1ogl5inar6fE3bx,https://api.spotify.com/v1/tracks/6kUQwpX1ogl5inar6fE3bx,https://api.spotify.com/v1/audio-analysis/6kUQwpX1ogl5inar6fE3bx,210547,4,42
0.498,0.167,0,-16.381,1,0.0282,0.896,0.00431,0.136,0.352,85.35,audio_features,7BIcO9nvZ2AdIfhZcXnTS7,spotify:track:7BIcO9nvZ2AdIfhZcXnTS7,https://api.spotify.com/v1/tracks/7BIcO9nvZ2AdIfhZcXnTS7,https://api.spotify.com/v1/audio-analysis/7BIcO9nvZ2AdIfhZcXnTS7,182374,4,42
0.338,0.527,0,-9.695,0,0.0299,0.786,0.156,0.109,0.23,142.13,audio_features,7xbF5Nf1iKYmwvD9EWhJav,spotify:track:7xbF5Nf1iKYmwvD9EWhJav,https://api.spotify.com/v1/tracks/7xbF5Nf1iKYmwvD9EWhJav,https://api.spotify.com/v1/audio-analysis/7xbF5Nf1iKYmwvD9EWhJav,251184,4,42
0.412,0.285,11,-9.918,0,0.0444,0.935,0.0,0.11,0.377,151.739,audio_features,6yiWXb7aSGTLtrh7oKj80S,spotify:track:6yiWXb7aSGTLtrh7oKj80S,https://api.spotify.com/v1/tracks/6yiWXb7aSGTLtrh7oKj80S,https://api.spotify.com/v1/audio-analysis/6yiWXb7aSGTLtrh7oKj80S,248427,4,42
0.436,0.0406,2,-16.836,1,0.0363,0.979,1.54e-05,0.113,0.231,76.012,audio_features,1BZuKdpvP8Q8P8ea0hKwzK,spotify:track:1BZuKdpvP8Q8P8ea0hKwzK,https://api.spotify.com/v1/tracks/1BZuKdpvP8Q8P8ea0hKwzK,https://api.spotify.com/v1/audio-analysis/1BZuKdpvP8Q8P8ea0hKwzK,210207,4,41
0.488,0.341,4,-8.582,1,0.0302,0.726,6.77e-05,0.263,0.142,120.93,audio_features,5l4KZmLaiImt906CJxl5nv,spotify:track:5l4KZmLaiImt906CJxl5nv,https://api.spotify.com/v1/tracks/5l4KZmLaiImt906CJxl5nv,https://api.spotify.com/v1/audio-analysis/5l4KZmLaiImt906CJxl5nv,303627,4,41
0.42,0.41,11,-8.307,0,0.0317,0.867,0.0669,0.152,0.37,153.786,audio_features,4lPlgjFGA1VGdXJw5DlGzC,spotify:track:4lPlgjFGA1VGdXJw5DlGzC,https://api.spotify.com/v1/tracks/4lPlgjFGA1VGdXJw5DlGzC,https://api.spotify.com/v1/audio-analysis/4lPlgjFGA1VGdXJw5DlGzC,251008,3,41
0.598,0.177,2,-12.591,1,0.0449,0.852,1.36e-06,0.106,0.392,82.042,audio_features,31CqZPvgv8VwjQK2jcLSEn,spotify:track:31CqZPvgv8VwjQK2jcLSEn,https://api.spotify.com/v1/tracks/31CqZPvgv8VwjQK2jcLSEn,https://api.spotify.com/v1/audio-analysis/31CqZPvgv8VwjQK2jcLSEn,260521,4,40
0.754,0.267,3,-15.681,1,0.209,0.667,0.91,0.0992,0.455,180.022,audio_features,6fvn2bC5eyxUBr5I2lFHRD,spotify:track:6fvn2bC5eyxUBr5I2lFHRD,https://api.spotify.com/v1/tracks/6fvn2bC5eyxUBr5I2lFHRD,https://api.spotify.com/v1/audio-analysis/6fvn2bC5eyxUBr5I2lFHRD,133340,4,48
0.816,0.317,6,-9.334,1,0.0829,0.731,0.815,0.11,0.376,79.999,audio_features,5PVN3nc3S5D6ZwT85qm3fB,spotify:track:5PVN3nc3S5D6ZwT85qm3fB,https://api.spotify.com/v1/tracks/5PVN3nc3S5D6ZwT85qm3fB,https://api.spotify.com/v1/audio-analysis/5PVN3nc3S5D6ZwT85qm3fB,118594,4,46
0.602,0.315,1,-15.164,0,0.0296,0.662,0.927,0.35,0.281,80.07,audio_features,0A8jHHS6r4XsCKq1NKLIZQ,spotify:track:0A8jHHS6r4XsCKq1NKLIZQ,https://api.spotify.com/v1/tracks/0A8jHHS6r4XsCKq1NKLIZQ,https://api.spotify.com/v1/audio-analysis/0A8jHHS6r4XsCKq1NKLIZQ,114000,3,51
0.759,0.159,1,-13.027,0,0.221,0.812,0.725,0.114,0.457,84.015,audio_features,1eVE0xK0vChhI2Ey8vEN0s,spotify:track:1eVE0xK0vChhI2Ey8vEN0s,https://api.spotify.com/v1/tracks/1eVE0xK0vChhI2Ey8vEN0s,https://api.spotify.com/v1/audio-analysis/1eVE0xK0vChhI2Ey8vEN0s,115714,4,48
0.8,0.414,10,-8.75,0,0.0669,0.435,0.915,0.115,0.953,85.996,audio_features,7LOeVEchwpe7YrHSh462GT,spotify:track:7LOeVEchwpe7YrHSh462GT,https://api.spotify.com/v1/tracks/7LOeVEchwpe7YrHSh462GT,https://api.spotify.com/v1/audio-analysis/7LOeVEchwpe7YrHSh462GT,114943,4,47
0.823,0.211,1,-8.711,1,0.0434,0.447,0.721,0.0974,0.765,85.012,audio_features,6AnCrCwqMrMvAUlDjb2pLq,spotify:track:6AnCrCwqMrMvAUlDjb2pLq,https://api.spotify.com/v1/tracks/6AnCrCwqMrMvAUlDjb2pLq,https://api.spotify.com/v1/audio-analysis/6AnCrCwqMrMvAUlDjb2pLq,135529,4,51
0.764,0.435,11,-7.312,0,0.148,0.852,0.9,0.0746,0.829,75.016,audio_features,6908A1nEezSYjpplzdfs2z,spotify:track:6908A1nEezSYjpplzdfs2z,https://api.spotify.com/v1/tracks/6908A1nEezSYjpplzdfs2z,https://api.spotify.com/v1/audio-analysis/6908A1nEezSYjpplzdfs2z,138000,4,50
0.74,0.308,11,-13.47,0,0.524,0.0553,0.0085,0.0626,0.566,175.939,audio_features,4chATeCAyWRsO7PEptGM41,spotify:track:4chATeCAyWRsO7PEptGM41,https://api.spotify.com/v1/tracks/4chATeCAyWRsO7PEptGM41,https://api.spotify.com/v1/audio-analysis/4chATeCAyWRsO7PEptGM41,180000,4,46
0.697,0.407,11,-12.159,1,0.0402,0.424,0.853,0.0945,0.381,82.505,audio_features,4oHP5Y5kJXrnNPh6M7iMsn,spotify:track:4oHP5Y5kJXrnNPh6M7iMsn,https://api.spotify.com/v1/tracks/4oHP5Y5kJXrnNPh6M7iMsn,https://api.spotify.com/v1/audio-analysis/4oHP5Y5kJXrnNPh6M7iMsn,168727,4,48
0.681,0.107,5,-17.133,1,0.0541,0.908,0.882,0.0998,0.117,83.983,audio_features,1Ab68vQtCoAu7KKcqTaE6G,spotify:track:1Ab68vQtCoAu7KKcqTaE6G,https://api.spotify.com/v1/tracks/1Ab68vQtCoAu7KKcqTaE6G,https://api.spotify.com/v1/audio-analysis/1Ab68vQtCoAu7KKcqTaE6G,117143,4,50
0.635,0.355,0,-12.43,1,0.105,0.775,0.774,0.298,0.291,80.392,audio_features,1mFgHisS18u9xDvpv4n2Iz,spotify:track:1mFgHisS18u9xDvpv4n2Iz,https://api.spotify.com/v1/tracks/1mFgHisS18u9xDvpv4n2Iz,https://api.spotify.com/v1/audio-analysis/1mFgHisS18u9xDvpv4n2Iz,132375,4,46
0.722,0.64,0,-9.049,0,0.0994,0.133,0.909,0.126,0.391,80.014,audio_features,3YJdBijVbXw58hspcmMnNi,spotify:track:3YJdBijVbXw58hspcmMnNi,https://api.spotify.com/v1/tracks/3YJdBijVbXw58hspcmMnNi,https://api.spotify.com/v1/audio-analysis/3YJdBijVbXw58hspcmMnNi,132000,4,47
0.781,0.205,7,-12.156,1,0.236,0.398,0.89,0.115,0.586,85.2,audio_features,3JSg9IUjqze3mySqLn4HmT,spotify:track:3JSg9IUjqze3mySqLn4HmT,https://api.spotify.com/v1/tracks/3JSg9IUjqze3mySqLn4HmT,https://api.spotify.com/v1/audio-analysis/3JSg9IUjqze3mySqLn4HmT,225882,4,49
0.63,0.357,4,-17.251,0,0.0409,0.783,0.861,0.19,0.324,150.011,audio_features,0PMlGvzeLrQ27h8oGyfGMV,spotify:track:0PMlGvzeLrQ27h8oGyfGMV,https://api.spotify.com/v1/tracks/0PMlGvzeLrQ27h8oGyfGMV,https://api.spotify.com/v1/audio-analysis/0PMlGvzeLrQ27h8oGyfGMV,152200,4,51
0.7,0.434,10,-12.035,0,0.0371,0.236,0.924,0.0954,0.557,84.005,audio_features,4jtGfSRuNkTBkF3I9qt0N5,spotify:track:4jtGfSRuNkTBkF3I9qt0N5,https://api.spotify.com/v1/tracks/4jtGfSRuNkTBkF3I9qt0N5,https://api.spotify.com/v1/audio-analysis/4jtGfSRuNkTBkF3I9qt0N5,82131,4,47
0.657,0.155,6,-6.702,1,0.0852,0.472,0.92,0.113,0.44,162.269,audio_features,1oQt6kTiuPsQEFaHWFH6Pl,spotify:track:1oQt6kTiuPsQEFaHWFH6Pl,https://api.spotify.com/v1/tracks/1oQt6kTiuPsQEFaHWFH6Pl,https://api.spotify.com/v1/audio-analysis/1oQt6kTiuPsQEFaHWFH6Pl,156037,4,51
0.697,0.311,8,-11.678,0,0.082,0.816,0.903,0.0958,0.226,169.96,audio_features,1ogoiiimWF8xDwZCIrc9AT,spotify:track:1ogoiiimWF8xDwZCIrc9AT,https://api.spotify.com/v1/tracks/1ogoiiimWF8xDwZCIrc9AT,https://api.spotify.com/v1/audio-analysis/1ogoiiimWF8xDwZCIrc9AT,141529,4,46
0.497,0.287,9,-13.128,0,0.0331,0.641,0.899,0.117,0.205,84.935,audio_features,553ntYSPcu70QIRXtBjAHD,spotify:track:553ntYSPcu70QIRXtBjAHD,https://api.spotify.com/v1/tracks/553ntYSPcu70QIRXtBjAHD,https://api.spotify.com/v1/audio-analysis/553ntYSPcu70QIRXtBjAHD,124235,4,48
0.707,0.338,2,-10.023,1,0.0762,0.679,0.924,0.103,0.0396,150.117,audio_features,1A0kkBkOz7kMyyaYegwysl,spotify:track:1A0kkBkOz7kMyyaYegwysl,https://api.spotify.com/v1/tracks/1A0kkBkOz7kMyyaYegwysl,https://api.spotify.com/v1/audio-analysis/1A0kkBkOz7kMyyaYegwysl,156817,4,48
0.707,0.225,0,-17.557,1,0.039,0.58,0.888,0.0943,0.503,143.78,audio_features,0fdLkJqb4NrPUVzyxO8Gxn,spotify:track:0fdLkJqb4NrPUVzyxO8Gxn,https://api.spotify.com/v1/tracks/0fdLkJqb4NrPUVzyxO8Gxn,https://api.spotify.com/v1/audio-analysis/0fdLkJqb4NrPUVzyxO8Gxn,96688,4,47
0.635,0.292,4,-18.693,0,0.0443,0.699,0.778,0.0882,0.128,83.006,audio_features,3olHLiTm1rO8x0MzyP1ad7,spotify:track:3olHLiTm1rO8x0MzyP1ad7,https://api.spotify.com/v1/tracks/3olHLiTm1rO8x0MzyP1ad7,https://api.spotify.com/v1/audio-analysis/3olHLiTm1rO8x0MzyP1ad7,144000,4,48
0.691,0.32,1,-7.301,1,0.0713,0.829,0.687,0.11,0.407,89.973,audio_features,3UdSY1SgSF60lpYdMbmeXm,spotify:track:3UdSY1SgSF60lpYdMbmeXm,https://api.spotify.com/v1/tracks/3UdSY1SgSF60lpYdMbmeXm,https://api.spotify.com/v1/audio-analysis/3UdSY1SgSF60lpYdMbmeXm,149333,4,48
0.737,0.265,1,-14.779,0,0.0593,0.376,0.918,0.0916,0.583,167.948,audio_features,1LZn2Iumd6EBPa16SxZmgg,spotify:track:1LZn2Iumd6EBPa16SxZmgg,https://api.spotify.com/v1/tracks/1LZn2Iumd6EBPa16SxZmgg,https://api.spotify.com/v1/audio-analysis/1LZn2Iumd6EBPa16SxZmgg,125718,4,50
0.715,0.425,1,-12.474,1,0.0459,0.919,0.917,0.0966,0.157,91.001,audio_features,2FoFXdEp7Vq0F6WnX5C2pp,spotify:track:2FoFXdEp7Vq0F6WnX5C2pp,https://api.spotify.com/v1/tracks/2FoFXdEp7Vq0F6WnX5C2pp,https://api.spotify.com/v1/audio-analysis/2FoFXdEp7Vq0F6WnX5C2pp,180824,4,48
0.714,0.93,8,-6.586,0,0.0965,0.204,0.909,0.108,0.653,160.079,audio_features,24WyUZrnrasIjh7VjUjnI8,spotify:track:24WyUZrnrasIjh7VjUjnI8,https://api.spotify.com/v1/tracks/24WyUZrnrasIjh7VjUjnI8,https://api.spotify.com/v1/audio-analysis/24WyUZrnrasIjh7VjUjnI8,104281,4,48
0.717,0.332,8,-11.535,0,0.109,0.359,0.914,0.106,0.558,80.001,audio_features,3m4iAUrVsW0BFkyOmdeNrr,spotify:track:3m4iAUrVsW0BFkyOmdeNrr,https://api.spotify.com/v1/tracks/3m4iAUrVsW0BFkyOmdeNrr,https://api.spotify.com/v1/audio-analysis/3m4iAUrVsW0BFkyOmdeNrr,117039,4,48
0.795,0.449,1,-9.037,0,0.205,0.741,0.395,0.108,0.168,159.906,audio_features,2YO5oyN7TcyRMlytlKxLmr,spotify:track:2YO5oyN7TcyRMlytlKxLmr,https://api.spotify.com/v1/tracks/2YO5oyN7TcyRMlytlKxLmr,https://api.spotify.com/v1/audio-analysis/2YO5oyN7TcyRMlytlKxLmr,123000,4,52
0.67,0.371,4,-13.83,0,0.141,0.57,0.891,0.127,0.1,83.03,audio_features,5ZOwkvgMAeI0G2USq0cIFQ,spotify:track:5ZOwkvgMAeI0G2USq0cIFQ,https://api.spotify.com/v1/tracks/5ZOwkvgMAeI0G2USq0cIFQ,https://api.spotify.com/v1/audio-analysis/5ZOwkvgMAeI0G2USq0cIFQ,104434,3,48
0.692,0.245,0,-11.654,0,0.0404,0.939,0.936,0.127,0.219,86.05,audio_features,5sZYbMFFIS4raZVntbfOfZ,spotify:track:5sZYbMFFIS4raZVntbfOfZ,https://api.spotify.com/v1/tracks/5sZYbMFFIS4raZVntbfOfZ,https://api.spotify.com/v1/audio-analysis/5sZYbMFFIS4raZVntbfOfZ,117209,4,49
0.744,0.255,8,-11.401,1,0.0324,0.754,0.883,0.311,0.185,155.951,audio_features,3vVMkpipMN0Ps0SBixQDmQ,spotify:track:3vVMkpipMN0Ps0SBixQDmQ,https://api.spotify.com/v1/tracks/3vVMkpipMN0Ps0SBixQDmQ,https://api.spotify.com/v1/audio-analysis/3vVMkpipMN0Ps0SBixQDmQ,129231,3,47
0.554,0.381,5,-14.981,0,0.155,0.516,0.751,0.0957,0.525,176.122,audio_features,08MUoQtJnUQjEfFO6Nyv5a,spotify:track:08MUoQtJnUQjEfFO6Nyv5a,https://api.spotify.com/v1/tracks/08MUoQtJnUQjEfFO6Nyv5a,https://api.spotify.com/v1/audio-analysis/08MUoQtJnUQjEfFO6Nyv5a,175909,4,50
0.744,0.282,2,-16.783,0,0.0989,0.711,0.895,0.0777,0.416,169.976,audio_features,0rQsaAlvPA5hJhOJKyUuUv,spotify:track:0rQsaAlvPA5hJhOJKyUuUv,https://api.spotify.com/v1/tracks/0rQsaAlvPA5hJhOJKyUuUv,https://api.spotify.com/v1/audio-analysis/0rQsaAlvPA5hJhOJKyUuUv,91235,4,47
0.692,0.378,9,-7.385,0,0.0595,0.609,0.883,0.119,0.323,86.043,audio_features,7siB5xHLbfjGBJsbIqrc5G,spotify:track:7siB5xHLbfjGBJsbIqrc5G,https://api.spotify.com/v1/tracks/7siB5xHLbfjGBJsbIqrc5G,https://api.spotify.com/v1/audio-analysis/7siB5xHLbfjGBJsbIqrc5G,134853,4,49
0.657,0.414,1,-11.944,1,0.118,0.719,0.904,0.11,0.347,84.991,audio_features,4F5FPoDTBsuFmwkmIiDypZ,spotify:track:4F5FPoDTBsuFmwkmIiDypZ,https://api.spotify.com/v1/tracks/4F5FPoDTBsuFmwkmIiDypZ,https://api.spotify.com/v1/audio-analysis/4F5FPoDTBsuFmwkmIiDypZ,143871,4,49
0.876,0.395,7,-12.805,1,0.0793,0.432,0.226,0.321,0.316,89.939,audio_features,6ppxI6qxTQnyJlpoBoDdBA,spotify:track:6ppxI6qxTQnyJlpoBoDdBA,https://api.spotify.com/v1/tracks/6ppxI6qxTQnyJlpoBoDdBA,https://api.spotify.com/v1/audio-analysis/6ppxI6qxTQnyJlpoBoDdBA,139000,4,47
0.619,0.317,10,-16.949,1,0.0643,0.544,0.926,0.131,0.131,90.012,audio_features,1VkY2mmufR03gKcIhLRk0L,spotify:track:1VkY2mmufR03gKcIhLRk0L,https://api.spotify.com/v1/tracks/1VkY2mmufR03gKcIhLRk0L,https://api.spotify.com/v1/audio-analysis/1VkY2mmufR03gKcIhLRk0L,136667,4,59
0.676,0.476,0,-12.895,1,0.0468,0.000219,0.947,0.131,0.725,180.004,audio_features,1Am4BvMjQ8iFBOq1w8V1XM,spotify:track:1Am4BvMjQ8iFBOq1w8V1XM,https://api.spotify.com/v1/tracks/1Am4BvMjQ8iFBOq1w8V1XM,https://api.spotify.com/v1/audio-analysis/1Am4BvMjQ8iFBOq1w8V1XM,115916,4,47
0.587,0.372,11,-11.333,1,0.0517,0.406,0.61,0.133,0.417,80.006,audio_features,4DLFDmqoAEPAhxjagmRfJq,spotify:track:4DLFDmqoAEPAhxjagmRfJq,https://api.spotify.com/v1/tracks/4DLFDmqoAEPAhxjagmRfJq,https://api.spotify.com/v1/audio-analysis/4DLFDmqoAEPAhxjagmRfJq,152942,4,47
